:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk1834,,,2023-08-26,full draft review and copyedits,Task
tk3673,,,,uploading draft to shared folder,Task
tk3674,,,,reviewing Overleaf bibliography,Task
tk3675,,,,checking annotation guidelines in bib file,Task
tk3676,,,,addressing reviewer suggestion on legal interoperability,Task
tk3677,,,EOD today,sharing unresolved blockers or feedback,Task
tk3678,,,2019-01-13,integrated draft consolidation,Task
tk3679,,,2019-01-15,brief full-team review,Task
tk2289,0.7694,"['tk2298', 'tk2302']",,upload session summary and compiled bios to the shared drive (compilation of session summary and speaker biographies),Task
tk2290,,,,sharing updated bio,Task
tk2291,,,,preparing .pdf and .pptx versions of presentations,Task
tk2292,,,,setting up cloud-based backup folder for presentation assets,Task
tk2293,,,2023-04-15,coordination call,Task
tk2294,,,,reaching out to JCDL organizers for tech requirements,Task
tk416,,,,thorough accessibility review,Task
tk420,,,,share compiled response letter,Task
tk2900,,,2023-12-06,post-submission technical updates or versioning requests,Task
tk2901,,,2023-12-04,review initial feedback from the conference organizers,Task
tk2902,,,2023-12-04,final live walkthrough,Task
tk4241,,,,,Task
tk4242,,,,,Task
tk4243,,,,,Task
tk4244,0.8231,"['tk4188', 'tk4336']",2023-11-07,confirm placement of the comparative legal table (legal comparative table),Task
tk4245,,,2023-11-07,finalize the appendix formatting,Task
tk4246,,,2023-11-06,review the main integration draft,Task
tk4247,,,2023-11-06,provide feedback or inline edits,Task
tk4248,,,,,Task
tk4249,,,,,Task
tk612,,,,final presentation preparation,Task
tk614,,,,uploading CV and professional biography,Task
tk615,,,,reviewing Tutorial_Presentation_Guidelines.pdf,Task
tk617,,,,testing demo scripts under restricted network conditions,Task
tk618,,,,highlighting specific transitions or technical handover points,Task
tk4273,,,2022-02-10,Prepare revised manuscript,Task
tk4274,,,2022-02-10,Submit point-by-point response to reviewer and editor comments,Task
tk1743,,,2023-08-07,suggest edits or expansions to the annotation template,Task
tk1744,0.7803,['tk1751'],2023-08-07,advise on synergies between Smith et al. (2021) protocol and ours (evaluate Smith et al. (2021) approach),Task
tk1745,,,2023-08-07,share additional remarks or questions from the ACL chair,Task
tk1746,,,2023-08-07,provide input on the framing of corpus transparency,Task
tk1747,,,2023-09-05,assembly of the full methods and supplementary materials,Task
tk3038,,,2023-04-09,uploading slides and Q&A contributions,Task
tk3039,,,2023-04-09,final review and marking outstanding sections,Task
tk258,,,2023-06-10,clarify licensing and technical validation procedures,Task
tk259,,,2023-06-16,comprehensive draft ready for review,Task
tk260,,,2023-06-17,discuss flagged compliance issues and finalize phased release plan,Task
tk4211,0.837,['tk4190'],2023-11-06,methodological clarity section update (methodological section updates),Task
tk4212,0.8061,"['tk4177', 'tk4230']",2023-11-07,producing the new evaluation visualizations (preparing updated visualizations),Task
tk4213,,,2023-11-10,legal compliance table development,Task
tk4214,,,2023-11-11,rebuttal letter structure creation,Task
tk4215,,,2023-11-12,sectional drafts completion,Task
tk4216,,,2023-11-18,integrated manuscript and rebuttal letter group review,Task
tk4217,,,2023-11-28,final revision upload to JOCCH portal,Task
tk4218,,,2023-11-14,review and comment on supplementary materials,Task
tk4219,,,,,Task
tk4220,,,,,Task
tk2078,,,2022-02-25,draft the requested scenario annotations for Section 4,Task
tk2079,,,2022-02-25,review Section 2.3 and the version changelog appendix for typographical issues,Task
tk2080,,,2022-02-25,update the references to supporting legal documentation for RTI and FERPA,Task
tk2081,,,2022-02-19,consolidated walkthrough,Task
tk2082,,,2022-02-25,group call or asynchronous sign-off,Task
tk2468,,,,,Task
tk2469,,,,,Task
tk2470,0.8582,"['tk2471', 'tk2482', 'tk2483']",2022-05-23,sharing the emergency email template and backup dataset links in the Drive (sharing backup dataset links),Task
tk2472,,,,,Task
tk2473,,,,,Task
tk2474,,,,,Task
tk2621,0.8169,"['tk2640', 'tk3257', 'tk3420', 'tk3956', 'tk3959', 'tk3982', 'tk4354', 'tk4358', 'tk896']",2023-06-17,draft submission cover letter (draft cover letter),Task
tk2623,,,,,Task
tk4328,,,,organizing and circulating the proposed agenda and provisional Google Meet link,Task
tk4329,,,before the meeting,annotating the comparative legal matrix with newly integrated rows corresponding to the National Library of Israel's protocols,Task
tk4330,,,during the meeting,high-level alignment of terminology and structural flow,Task
tk4331,,,during the meeting,document-level revisions,Task
tk4332,,,after the meeting,assigning a short list of split tasks for compliance appendix revisions and pending bibliography entries,Task
tk4333,,,before the meeting,annotating legal divergences within the matrix,Task
tk4334,,,before the meeting,creating a 'track changes' document,Task
tk3824,,,,repository validation,Task
tk3825,,,,final pass through 'Formatting' and 'Meta-Review Response' tabs,Task
tk3827,,,,section-by-section walkthrough of the final manuscript and supplementary files,Task
tk3828,,,,"cross-check for formatting, references, and metadata completeness",Task
tk3829,,,,confirm copyright/licensing and presenter status,Task
tk3830,,,,final upload of the full camera-ready package to the ACL2024 portal,Task
tk4045,,,,seminar scheduling,Task
tk4046,,,,advance Q&A theme crowdsourcing,Task
tk4047,,,,draft flyer for event publicity,Task
tk4048,,,,registration link and survey distribution,Task
tk1249,0.7722,"['tk1199', 'tk2004']",2023-09-26,pre-populate draft FAQ document (curate FAQ/Community Q&A),Task
tk1250,,,2023-09-27,technical setup guide and Dockerfile,Task
tk1251,0.8031,['tk1258'],2023-09-27,review GDPR primer and sample participant consent materials (GDPR guidance and sample consent statements),Task
tk1252,0.8441,['tk1255'],2023-09-27,provide IACS dataset citation guidelines and annotation schema (IACS dataset citation and annotation schema templates),Task
tk2257,,,Not specified,"integration of final infographic slides, NDAI feedback summary, and press highlights into the master deck",Task
tk2258,,,Not specified,circulate the Zoom invite and a rehearsal agenda,Task
tk2259,,,Not specified,provide last feedback,Task
tk4262,,,2023-11-10,review and update figure legends,Task
tk4263,,,2023-11-10,annotate Google Slides or shared doc,Task
tk3963,,,2024-05-24,finalizing the compliance appendix,Task
tk3964,,,2024-05-24,drafting the JOCCH cover letter,Task
tk3965,,,2024-05-24,reviewing and endorsing the latest drafts,Task
tk3966,0.8183,"['tk3968', 'tk4155']",2024-05-28,compiling the complete final submission package (submission package assembly),Task
tk950,,,,comprehensive update and sharing of revised Table 2 files,Task
tk951,,,,reviewing the PDF sample on Windows and Linux,Task
tk952,,,,incorporating in-line commentary and code cells in the Jupyter notebook,Task
tk953,,,,uploading the latest version of the annotated notebook,Task
tk955,,,,performing a last technical proofread before submission,Task
tk827,,,2022-11-18,reviewing annotated notebook and audit checklist,Task
tk828,,,2022-11-18,"updating links, figure captions, and compliance references",Task
tk829,,,2022-11-18,cross-verifying all references in Response to Reviewers,Task
tk830,0.8228,['tk821'],2022-11-18,reference audit checklist in graphical abstract caption (updating graphical abstract),Task
tk831,,,2022-11-18,formatting and exporting supplementary materials as PDFs,Task
tk833,,,2022-11-19,confirming satisfaction with the complete package,Task
tk834,,,2022-11-19,flagging any last-minute points,Task
tk835,,,2022-11-19,formal submission to ACM Journal on Computing and Cultural Heritage,Task
tk975,,,2023-05-28,source recent cross-domain historical corpora,Task
tk976,0.8801,['tk973'],2023-05-28,suggest a succinct but explicit footnote definition for Boundary Error (clarify 'Boundary Error' definition in Table 2),Task
tk977,,,2023-05-28,revise the introductory markdown cell of the Jupyter notebook,Task
tk978,,,2023-05-28,circulate initial drafts of changes,Task
tk979,,,2023-06-16,final integration and technical checks,Task
tk4313,,,,,Task
tk4314,,,,,Task
tk4316,,,2023-01-13,finalizing drafting call timing,Task
tk4318,,,,,Task
tk4319,,,,,Task
tk4320,,,,,Task
tk4321,,,,,Task
tk4322,,,,,Task
tk3142,,,,discussing semi-supervised labeling for 19th-century Scottish Gaelic texts,Task
tk3143,,,,pilot work linking semantic similarity metrics to the ALMA archive project,Task
tk2956,,,2023-03-09,proofreading and formatting,Task
tk2957,,,2023-03-09,reviewer comment responses,Task
tk2958,,,N/A,authorship and acknowledgements,Task
tk2959,,,2023-03-12,file preparation and submission logistics,Task
tk2960,,,2023-03-10,contingencies and timeline,Task
tk404,,,2023-12-21,run the accessibility scan on the merged PDF,Task
tk405,0.7959,['tk424'],2023-12-21,skim the integrated Ethical Considerations section for cross-reference accuracy and correct pagination (integrated and paginated Ethical Considerations),Task
tk406,,,2023-12-21,double-check the placement and formatting of the updated Fig. 3 caption and agreement table,Task
tk407,,,2023-12-21,sign-off on the complete camera-ready file,Task
tk3114,,,tomorrow,review and confirm details of closing remarks,Task
tk3115,,,tomorrow,ensure access to all presentation assets,Task
tk3116,,,during the session,tech-check procedure,Task
tk3117,,,at the start of the session,acknowledge JCDL technical staff,Task
tk4135,,,2023-09-24,drafting Lessons Learned summary,Task
tk4136,,,2023-09-24,reviewing figures and diagrams,Task
tk4138,,,2023-09-25,final edits and venue decision,Task
tk4411,,,2023-03-18,editorial feedback,Task
tk4412,,,2023-03-18,cross-checking glossary draft,Task
tk4413,,,2023-03-18,inserting clarifications in manuscript,Task
tk4414,,,2023-03-18,reviewing sentences for suitability,Task
tk4415,,,2023-03-18,confirming alignment with manuscript structure,Task
tk4416,,,2023-03-16,Zoom call,Task
tk4417,,,2023-03-18,drafting sample response texts,Task
tk3140,,,2023-04-27,circulate compiled audience questions and comments,Task
tk3141,,,2023-04-27,send additional discussion points or resource requests,Task
tk2414,,,,draft agenda creation,Task
tk2416,,,,live demonstration scheduling,Task
tk2417,,,,ethics discussion,Task
tk2418,,,,breakout session management,Task
tk2419,,,,lightning talk facilitation,Task
tk2420,,,,networking slot organization,Task
tk2421,,,,promotional strategy development,Task
tk2422,,,,resource support preparation,Task
tk2423,,,,alignment with institutional priorities,Task
tk1686,,,2022-07-25,compatibility and backup tests,Task
tk1687,,,2022-07-25,synchronizing the references,Task
tk1688,0.935,['tk1697'],2022-07-25,coordinating with the session chair (coordinate with session chair),Task
tk1689,0.8327,"['tk1666', 'tk1678', 'tk1679']",2022-07-25,confirm Zoom backup hosting credentials and share a local recording test (local recording logistics),Task
tk1690,0.7591,['tk1699'],2022-07-25,having the Q&A sheet ready (keep Q&A handout ready),Task
tk1203,0.7942,['tk1193'],2023-10-02,manage the organization of the knowledge base (knowledge base initiative),Task
tk1204,,,2023-09-22,preparing best practices guide for GDPR/data sharing,Task
tk1205,,,2023-09-15,circulating summary of European source datasets,Task
tk1206,,,2023-09-22,reviewing technical notebooks,Task
tk3618,,,2022-03-26,address reviewer comments and upload revised version,Task
tk11,,,,initial work,Task
tk3961,,,2024-05-28,final manuscript compilation,Task
tk3962,,,2024-05-24,provide feedback on cover letter,Task
tk239,,,2019-05-29,initial drafting of digital poster,Task
tk240,,,2019-06-04,circulate current documentation template,Task
tk241,0.8143,"['tk250', 'tk256', 'tk269']",2019-06-16,review institutional requirements for dataset clearance (data clearance),Task
tk242,0.8082,"['tk249', 'tk262']",2019-06-16,adapt the codebase for annotator disagreement analysis (adapt scripts for disagreement metrics),Task
tk243,,,2019-06-16,explore potential multilingual datasets,Task
tk244,,,2019-12-01,draft preliminary outline for JOCCH,Task
tk245,,,2019-06-05,set up and circulate shared spreadsheet,Task
tk246,0.7988,['tk4134'],2019-06-17,reconvene for short check-in (reconvene for a brief sync),Task
tk2097,,,2022-02-25,finalizing camera-ready submission,Task
tk2098,,,2022-02-25,hyperlinking legal documentation,Task
tk2099,,,2022-02-25,updating appendix with attributions,Task
tk2100,,,2022-02-25,proofreading and consistency checks,Task
tk2102,,,2022-02-25,coordinated communication to institutional press offices,Task
tk3587,,,,integrate revised 'Appendix Navigation Table',Task
tk3589,,,,incorporate 'Notable Institutional Divergence/Convergence' column,Task
