:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk5231,,,2022-05-17,notification of required corrections,Task
tk5232,,,,participation in ACL2024,Task
tk5234,,,,brainstorm the talk structure and coordinate the division of speaking roles,Task
tk5235,,,,release of annotated historical corpora and scripts as a resource paper or dataset note,Task
tk5236,,,2024-04-22,planning call,Task
tk5237,,,,prepare extended version of ACL2024 paper,Task
tk5238,,,,journal extension structure & division of new writing tasks,Task
tk5239,,,,dataset/resource paper logistics and timeline,Task
tk5240,,,,outreach to the broader historical NLP community,Task
tk5241,,,,preliminary organization of upcoming ACL2024 presentation,Task
tk5242,,,,formal resource paper to accompany the dataset release,Task
tk5243,,,,separate dataset note or technical report,Task
tk5244,,,,maximize visibility and community reusability,Task
tk5245,,,,outline a modest user study to track uptake,Task
tk5246,,,,begin drafting a brief outline for the extended version,Task
tk5247,,,,collate feedback on dataset dissemination channels,Task
tk5248,,,,journal extension,Task
tk5249,,,,resource-oriented outreach,Task
tk5250,0.8045,['tk5282'],,annotation guidelines and normalization methods (expanding the annotation guidelines),Task
tk5251,,,,language normalization methodology,Task
tk5252,0.7928,"['tk5257', 'tk5263', 'tk5288', 'tk5297']",,compile a draft section on normalization workflows and the annotator agreement statistics (normalization guidelines and agreement statistics section),Task
tk5253,,,,"coordinate a modest user study protocol to accompany public release, including a short survey for corpus users",Task
tk5254,0.8541,['tk5272'],,"assemble materials, analyses, or datasets prior to the planning meeting (prepare core datasets or supplementary analyses in advance)",Task
tk5255,,,,submitting a dataset note or technical report in parallel,Task
tk5256,,,2025-04-24,planning meeting,Task
tk5258,0.8591,"['tk5262', 'tk5273']",,prepare and share supplementary annotation logs and annotation metadata (assembling the annotation logs and metadata),Task
tk5259,,,,circulate a preliminary comparison table of dataset publication venues,Task
tk5260,,,,liaise with institutional repositories to verify hosting requirements for datasets,Task
tk5261,,,,"expand on inter-annotator agreement results, longitudinal normalization experiments, and detailed annotation protocol in journal extension",Task
tk5264,,,,process comparative statistics or generate plots,Task
tk5265,,,,upload the data to the shared repository and highlight key segments,Task
tk5266,,,,prepare preliminary table comparing resource hosting venues,Task
tk5267,,,,coordinate the dataset note logistics,Task
tk5268,,,,circulate template or format for the user study survey,Task
tk5269,,,,refine questions related to usability and linguistic diversity,Task
tk5270,,,,add a preliminary timeline for the journal submission and resource paper,Task
tk5271,,,2025-04-24,distribute writing and revision tasks after the 24 April call,Task
tk5274,,,,dataset hosting venue comparison,Task
tk5275,,,,expanding the survey of dataset hosting platforms,Task
tk5277,,,,including survey instruments and uptake tracking in the appendix,Task
tk5278,,,,reviewing and commenting on user study survey,Task
tk5279,,,,finalizing talking points for the meeting agenda,Task
tk5280,,,,agreeing on division of writing/liaison tasks,Task
tk5284,,,,release logistics and access protocols,Task
tk5285,,,,documentation of the user study framework,Task
tk5286,,,,"user study survey on corpus usability, representativeness of historical scripts, and NLP pipeline compatibility",Task
tk5287,,,,"curating the supplementary annotation logs, edge cases, and inter-annotator metadata",Task
tk5289,,,,including institutional insights into data licensing as an appendix,Task
tk5290,0.8125,"['tk5303', 'tk5330']",,drafting a short section contextualizing the motivations for the survey (add a short introduction to the survey),Task
tk5291,,,2026-04-21,circulate written contributions,Task
tk5292,,,,"integrate details of additional datasets, analyses, or hosting platforms for comparison",Task
tk5293,,,,making a strategic decision on resource hosting venues,Task
tk5294,,,,position the survey as an appendix,Task
tk5295,,,,adding survey items related to multi-script queries and historical language normalization,Task
tk5296,,,,draft dataset note structure,Task
tk5298,,,,integrating institutional and legal nuances for the licensing appendix,Task
tk5299,,,,comparative insights for HuggingFace Datasets and institutional repositories,Task
tk5300,,,,"gather latest on repository obligations, licensing templates, and data privacy stipulations",Task
tk5301,,,,preliminary user study survey,Task
tk5302,,,,incorporating qualitative questions on challenges during multi-script retrievals and language normalization protocols,Task
tk5304,,,,prepare a comparative licensing table segment and cross-reference LDC and CLARIN requirements,Task
tk5305,,,2025-04-21,21 April internal review draft exchange,Task
tk5306,,,2025-04-24,24 April call,Task
tk5307,,,2025-04-19,notify additional repositories or legal considerations,Task
tk5308,,,,outreach preparation materials,Task
tk5309,,,,align licensing appendix and dataset dissemination strategy with evolving best practices,Task
tk5310,,,,reviewing the summary and comparative licensing table,Task
tk5311,,,,evaluating real-world usability,Task
tk5313,,,,understanding community needs for normalization,Task
tk5314,,,,academic research on code-switching in colonial records,Task
tk5315,,,,licensing assessment,Task
tk5316,,,2024-04-20,upload the finalized annotation logs and selected edge-case materials,Task
tk5317,,,2024-04-21,21 April internal review,Task
tk5318,,,,resource note submission,Task
tk5319,,,,review of written section drafts,Task
tk5320,,,,finalization of dataset hosting venue and DOI allocation strategy,Task
tk5321,0.7721,['tk5339'],,discussion and approval of the user study/survey (survey finalization),Task
tk5322,,,,assignment of writing/editorial tasks for both journal extension and resource note submission,Task
tk5324,,,2024-04-23,provide inline comments or revision notes in your sections,Task
tk5325,,,,upload the finalized legal/licensing summary,Task
tk5326,,,,supplement the dataset documentation with any outstanding meta-annotations or edge-case illustrations,Task
tk5327,,,,flag any external datasets or benchmarks to be cited in the related work,Task
tk5328,,,,assembling the internal review package,Task
tk5329,,,,review the materials in the shared directory,Task
tk5331,,,,uploading annotation edge cases,Task
tk5332,,,,work-in-progress licensing appendix,Task
tk5333,,,,integrate finalized legal summary into shared document and link institutional policy references as footnotes,Task
tk5334,,,,expanded hosting comparison table,Task
tk5335,,,,add a short section on citing external benchmarks for historical document normalization efforts,Task
tk5336,,,2025-04-23,leave high-level feedback or approval for sections,Task
tk5337,,,,section reviews,Task
tk5338,,,,dataset hosting,Task
tk5340,0.8139,"['tk154', 'tk1833']",2024-07-01,Timelines and next steps for drafting and submission responsibilities (submission and drafting timeline),Task
tk5341,,,2024-04-28,prepare Student-Led Project Legal Notice template,Task
tk5342,,,2024-05-05,cross-validate meta-annotations and finalize dataset documentation,Task
tk5343,,,2025-04-24,documentation of the 24 April meeting,Task
tk5344,,,2025-04-30,finalizing Zenodo project entry,Task
tk5345,,,2025-04-28,28 April internal checkpoint,Task
tk5346,,,2025-05-05,final review of cross-validation workflow for meta-annotations,Task
tk5347,0.8714,['tk5383'],2025-06-02,2 June consolidated draft deadline (2 June draft deadline),Task
tk5348,,,,cross-validation workflow for meta-annotations,Task
tk5349,,,,editorial refinement and coordination for the manuscript,Task
tk5350,,,,circulate up-to-date draft sections for asynchronous review,Task
tk5351,,,,prepare further citations and explanatory notes,Task
tk5352,,,,draft metadata preparation,Task
tk5353,,,,finalize point-of-contact emails and institutional affiliations for all contributors,Task
tk5354,,,,reflect Ananya’s preferred Oxford affiliation,Task
tk5355,,,,apply co-authoring conventions required by JOCCH for dataset notes,Task
tk5356,0.8399,['tk5364'],2024-05-05,meta-annotation review integration (meta-annotation logs review),Task
tk5357,,,,add final clarifying footnotes to the normalization section,Task
tk5360,,,2024-05-05,cross-validation addendum,Task
tk5361,,,2024-05-08,prepare a consolidated submission checklist,Task
tk5362,,,2024-05-04,"respond about external corpus integrations, citation requirements, or manuscript author order preferences",Task
tk5363,,,2024-06-02,produce the complete submission draft,Task
tk5365,,,,,Task
tk5366,,,,cross-validation,Task
tk5367,,,,preparing the final legal notice template,Task
tk5368,,,,standardizing legal notice citations,Task
tk5369,,,2024-05-05,documentation lock,Task
tk5370,,,,compilation for the consolidated checklist,Task
tk5371,,,,completion of meta-annotation addendum,Task
tk5372,,,2024-05-05,documentation review phase,Task
tk5373,,,,integration of addenda and clarifying comments into 2024_JournalExtension/Draft_v2May/ folder,Task
tk5374,,,,cross-checking compliance procedures and legal notices for consistency,Task
tk5375,,,,incorporating standardized citations for the Student-Led Project Legal Notice,Task
tk5377,0.8164,['tk1956'],2024-06-02,compiling the full package for targeted 2 June draft milestone (compiling the final submission package),Task
tk5378,,,,confirm institutional affiliations and author order,Task
tk5379,,,,double-check final list of external corpus citations,Task
tk5380,,,,review final Zenodo project page for typographical consistency,Task
tk5381,,,,indicate embargoed resources or legal notifications requiring updates,Task
tk5384,,,,remaining checklist items and manuscript assembly steps,Task
tk5385,,,,final document compilation workflows,Task
tk5386,,,,author order or contribution statement nuances,Task
